filename,label,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
prog01._The_Same_River.mp3chunk1,prog,0.4606957733631134,0.03486078977584839,2136.532186922787,2941.9748819827305,3709.237815490665,12.916670378006968,-353.52313232421875,154.18150329589844,-11.81039047241211,-0.7827538847923279,19.106170654296875,-2.229856491088867,-37.44640350341797,-9.510404586791992,7.64831018447876,-2.624863386154175,0.9847270250320435,-2.941462278366089,2.2825663089752197,-5.822038173675537,-5.619419574737549,6.779679775238037,2.2173924446105957,8.294171333312988,5.122894763946533,1.1246918439865112
prog01._The_Same_River.mp3chunk2,prog,0.4740031361579895,0.1672743558883667,916.0012432101468,1810.2507136180757,1582.2140911809695,12.916670378006968,-249.2230224609375,213.542236328125,0.44401267170906067,26.59684944152832,32.58080291748047,11.252096176147461,8.217041015625,13.301915168762207,1.6835941076278687,2.2152082920074463,0.8732917308807373,-2.13112211227417,0.9554377198219299,0.933085024356842,-1.544405460357666,1.5527254343032837,0.1325261890888214,-3.517409563064575,1.9496642351150513,-1.843542218208313
prog01._The_Same_River.mp3chunk3,prog,0.5120773315429688,0.17768393456935883,1055.0701256812931,1922.583817620389,1971.1765754922342,12.916670378006968,-221.21243286132812,208.1321563720703,-8.514811515808105,29.49958038330078,26.641828536987305,12.734641075134277,5.160921573638916,13.816699028015137,1.6933525800704956,1.7662030458450317,1.2801365852355957,1.0017547607421875,4.47780704498291,2.233161449432373,0.9028956890106201,0.39861905574798584,1.7758575677871704,-2.2072184085845947,2.7483532428741455,-1.587730884552002
prog01._The_Same_River.mp3chunk4,prog,0.4958072006702423,0.19354629516601562,1142.2458706576795,2192.2681181404437,2136.726165378883,12.916670378006968,-204.27133178710938,200.3895721435547,5.037031650543213,35.40546417236328,9.905089378356934,15.605953216552734,3.903041124343872,11.64712142944336,0.5392791628837585,1.8536796569824219,3.4374501705169678,1.7676399946212769,3.6818974018096924,5.582967758178711,2.794630765914917,3.266840934753418,2.7873425483703613,-1.8455383777618408,2.010118246078491,0.22903163731098175
prog01._The_Same_River.mp3chunk5,prog,0.49159783124923706,0.2436806857585907,2075.9773733223155,3333.27499897385,4610.220276587504,12.916670378006968,-117.7777099609375,159.72589111328125,6.965048313140869,45.18606948852539,-2.307774066925049,26.559011459350586,-6.373708724975586,17.850502014160156,-4.655556678771973,7.32706356048584,-2.786487340927124,0.567188024520874,-2.1814467906951904,6.4937944412231445,1.8155251741409302,4.490686893463135,1.5825505256652832,-3.321782112121582,-0.4229225814342499,-0.7549638748168945
prog01._The_Same_River.mp3chunk6,prog,0.46119919419288635,0.2594526410102844,2803.4167561621507,3765.4300911419346,6591.633062539222,12.916670378006968,-90.85926055908203,138.3389892578125,-4.19249153137207,50.53084945678711,4.096928119659424,24.58834457397461,-3.810713529586792,21.57860565185547,-4.461131572723389,9.712831497192383,-3.729586362838745,2.6698241233825684,-7.583855628967285,6.098471164703369,-4.347416877746582,2.6967642307281494,-0.08751732856035233,-1.0239709615707397,-0.7065224647521973,0.8791303038597107
prog01._The_Same_River.mp3chunk7,prog,0.4726974070072174,0.29102545976638794,2978.032182614007,3774.1854391779902,6934.6373266885,12.916670378006968,-53.59749221801758,143.1953582763672,-11.65339183807373,41.93696594238281,-10.710410118103027,24.01925277709961,-7.955499172210693,20.063827514648438,-10.496359825134277,3.952336311340332,-6.337653636932373,4.5027360916137695,-5.337763786315918,8.114089965820312,-5.042123317718506,2.251422166824341,-2.0939295291900635,-0.27564749121665955,-1.1460729837417603,-1.1427829265594482
prog01._The_Same_River.mp3chunk8,prog,0.46225619316101074,0.3193199932575226,3080.9605227743978,3588.522972841057,6631.767115429871,12.916670378006968,-23.286039352416992,135.6315155029297,-33.77913284301758,54.45057678222656,-6.901379108428955,24.86944580078125,-16.821613311767578,19.76609992980957,-7.999045372009277,9.227420806884766,-4.385230541229248,3.9408247470855713,-4.903265953063965,10.02337646484375,-2.7032742500305176,3.943270444869995,-1.249382734298706,-0.70942223072052,2.835003137588501,0.07869260758161545
prog01._The_Same_River.mp3chunk9,prog,0.34422633051872253,0.3187812268733978,2918.5444862999966,3627.6736523685845,6494.4600072070125,12.916670378006968,-47.83298873901367,133.4517822265625,-23.488876342773438,58.11199951171875,-2.4723610877990723,22.827739715576172,-11.045477867126465,19.93256950378418,-7.970770359039307,6.062302589416504,-5.856201648712158,0.7433069348335266,-3.780897855758667,10.460064888000488,-0.02955913357436657,7.401759624481201,2.059257984161377,-1.345792293548584,1.565666913986206,2.9174373149871826
prog01._The_Same_River.mp3chunk10,prog,0.39196717739105225,0.30827128887176514,2959.2441632547193,3558.790249873787,6390.604699634257,12.916670378006968,-45.499568939208984,132.95367431640625,-30.328109741210938,54.95884704589844,-0.8261960744857788,23.578340530395508,-14.62552547454834,16.746931076049805,-7.3026933670043945,8.808846473693848,-2.547853946685791,2.5998315811157227,-3.5767383575439453,12.119729995727539,0.6260966062545776,6.752443790435791,0.6438773274421692,-0.05353087559342384,2.2004175186157227,1.5466724634170532
prog01._The_Same_River.mp3chunk11,prog,0.4671620726585388,0.19711099565029144,2054.517135623118,2570.7044814560954,4077.700852584719,12.916670378006968,-144.1419219970703,172.8063201904297,-19.555681228637695,30.59348487854004,10.960190773010254,16.55712127685547,-5.447128772735596,11.30099105834961,-3.405294179916382,2.986969232559204,3.1904118061065674,-1.640356421470642,-5.726658821105957,4.569748878479004,-1.328407883644104,-1.0815349817276,-2.7862679958343506,-2.8002078533172607,0.98239666223526,1.0919007062911987
prog01._The_Same_River.mp3chunk12,prog,0.4644336700439453,0.2330237179994583,1785.9827806353908,2676.1615691062975,3814.228227589622,12.916670378006968,-130.2487030029297,179.08181762695312,-15.291096687316895,40.65289306640625,-3.9213337898254395,26.255477905273438,-1.1244293451309204,8.822434425354004,0.27331945300102234,-9.140536308288574,1.00881826877594,-1.522404432296753,-5.9883131980896,1.7205967903137207,-3.7442729473114014,-2.2376585006713867,-1.328295111656189,-4.9974565505981445,-0.2607782185077667,-2.353081703186035
prog01._The_Same_River.mp3chunk13,prog,0.4034792482852936,0.2971988916397095,2022.6432114097263,2865.0751473184523,4203.31908681754,12.916670378006968,-88.06873321533203,171.6700897216797,-22.16842269897461,43.8747444152832,-14.274086952209473,28.602079391479492,-7.7969560623168945,11.097936630249023,-1.5070009231567383,-3.6581966876983643,-2.2153022289276123,1.0627697706222534,-4.721530437469482,2.837639570236206,-4.4533796310424805,-1.7961102724075317,-1.423808217048645,-3.67630672454834,1.1897729635238647,-3.492419719696045
prog01._The_Same_River.mp3chunk14,prog,0.39798593521118164,0.34655052423477173,2396.372652790659,3107.9610812752458,5068.2281963347195,12.916670378006968,-49.655670166015625,162.07533264160156,-28.18194007873535,43.97932052612305,-17.406360626220703,26.651430130004883,-12.212020874023438,13.42682933807373,-7.389647006988525,1.9317830801010132,-5.547016143798828,3.705815076828003,-2.417010545730591,5.328569412231445,-3.3409063816070557,0.14222435653209686,-1.507832407951355,-1.5626707077026367,0.26901471614837646,-2.679409980773926
prog01._The_Same_River.mp3chunk15,prog,0.420782208442688,0.3160981237888336,2606.940573410502,3187.250943372846,5502.777289207131,12.916670378006968,-42.15635299682617,155.1436309814453,-34.90895462036133,45.48267364501953,-11.178049087524414,22.39487648010254,-14.379880905151367,16.657228469848633,-9.03865909576416,4.838717460632324,-4.049370288848877,4.142233848571777,-1.548707127571106,7.866388320922852,-3.4072060585021973,2.3421549797058105,-0.0058095818385481834,-4.255135536193848,-0.004836073610931635,-1.6400361061096191
prog01._The_Same_River.mp3chunk16,prog,0.41321036219596863,0.24735835194587708,1877.6348844168624,2705.5943803421837,3890.172125652063,12.916670378006968,-132.162841796875,166.2871856689453,-9.985283851623535,43.82332992553711,5.852912425994873,22.93855857849121,-9.229012489318848,10.582090377807617,-4.056562900543213,0.05863481014966965,-1.0461208820343018,1.2808259725570679,-0.9806540608406067,4.831465721130371,-2.3129143714904785,0.6761494278907776,0.09361410140991211,-5.165095806121826,-0.288040429353714,-2.145643949508667
prog01._The_Same_River.mp3chunk17,prog,0.4072434604167938,0.12128884345293045,1284.2328107430135,2294.811713291193,2155.367554591897,12.916670378006968,-261.8174133300781,181.72976684570312,10.790260314941406,23.075536727905273,22.908002853393555,26.881942749023438,-10.844980239868164,-3.350520610809326,-2.688509941101074,-1.0353024005889893,-7.252990245819092,-1.2684186697006226,-0.4017995595932007,-4.683273792266846,-3.8751461505889893,-1.0815925598144531,-3.49605393409729,-7.709061622619629,-6.918881893157959,-6.946723461151123
prog01._The_Same_River.mp3chunk18,prog,0.37064307928085327,0.21334394812583923,2038.909022963434,2752.9046288630443,4291.647786049773,12.916670378006968,-144.05694580078125,156.4784698486328,-21.350831985473633,47.39459228515625,8.549325942993164,17.361526489257812,-8.387569427490234,6.389348030090332,-7.224710941314697,-0.8949373960494995,-0.10448544472455978,0.8618128895759583,-0.35865354537963867,2.8499252796173096,-2.1445412635803223,1.9926319122314453,1.3656725883483887,-4.498697280883789,-1.7445900440216064,-4.791123390197754
prog01._The_Same_River.mp3chunk19,prog,0.341473251581192,0.33591601252555847,2747.5673144877783,3355.4006118691527,5925.603725216701,12.916670378006968,-38.523319244384766,142.0557861328125,-36.959434509277344,55.69773864746094,-1.8390401601791382,27.0572566986084,-16.16965103149414,14.515890121459961,-10.675252914428711,6.550454139709473,1.4454387426376343,8.900050163269043,2.446852684020996,11.16647720336914,-0.26932042837142944,7.878695011138916,6.129460334777832,-0.9805971384048462,4.0697832107543945,0.0722910687327385
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk1,prog,0.5658023953437805,0.10797455906867981,2503.38564139899,2990.0960905044676,5382.037301807146,27.108470533119828,-164.23223876953125,160.46983337402344,-38.54336929321289,36.43900680541992,4.021627902984619,30.318086624145508,-16.829410552978516,13.772510528564453,-3.1093356609344482,3.7440314292907715,13.393244743347168,5.172546863555908,8.377134323120117,-1.538321614265442,2.190596103668213,1.3890714645385742,0.7794830203056335,4.485835552215576,1.207405924797058,-2.184657335281372
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk2,prog,0.5720679759979248,0.14320118725299835,1852.3609397050557,2560.4159854621507,3820.586164251255,27.108470533119828,-182.43797302246094,182.93150329589844,-16.708232879638672,25.158294677734375,10.339627265930176,26.531909942626953,-7.319696426391602,11.969316482543945,-1.5984333753585815,13.175128936767578,7.118345737457275,4.967447280883789,5.063846588134766,0.6727638244628906,1.4222197532653809,3.3832929134368896,-0.5616297125816345,-0.24319033324718475,3.4846668243408203,-4.601486682891846
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk3,prog,0.4564690589904785,0.19102567434310913,2675.747514146984,3392.9273402799713,5899.131466087818,27.108470533119828,-117.43450164794922,150.0322723388672,-16.83901596069336,42.24079132080078,-8.610849380493164,33.016483306884766,-15.263075828552246,9.758312225341797,-9.422114372253418,14.077622413635254,1.9610331058502197,7.1350297927856445,6.574160099029541,-0.6234002709388733,0.63579922914505,2.455841302871704,0.2658918797969818,1.3336454629898071,4.56240701675415,-7.072409629821777
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk4,prog,0.47477248311042786,0.18126985430717468,2911.770695564403,3543.990340294864,6394.401894537378,27.108470533119828,-111.67073059082031,146.38880920410156,-14.786274909973145,39.69678497314453,-9.869001388549805,33.015464782714844,-15.719240188598633,11.122894287109375,-10.274852752685547,17.17165184020996,-0.04361196607351303,8.415423393249512,3.8965513706207275,0.14640341699123383,-0.06727121770381927,2.4359331130981445,-0.07361434400081635,2.7042131423950195,5.591272830963135,-5.443426609039307
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk5,prog,0.39476001262664795,0.22153599560260773,3012.207785695132,3378.9592988521963,6601.321990459288,27.108470533119828,-73.81652069091797,145.60671997070312,-40.96531295776367,51.883460998535156,-20.085987091064453,31.45659828186035,-22.568859100341797,11.002179145812988,-12.345735549926758,10.709062576293945,3.888150930404663,8.605786323547363,4.6623406410217285,-1.4506362676620483,5.244592189788818,-1.498236894607544,3.359557867050171,-0.6893706917762756,3.1007933616638184,-5.855281352996826
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk6,prog,0.4380575716495514,0.1986260563135147,3182.2241974681597,3526.9809263360257,6824.32949041026,27.108470533119828,-89.64253997802734,141.125,-31.02276039123535,42.34278869628906,-19.879518508911133,29.568897247314453,-16.094980239868164,17.36150360107422,-10.338155746459961,13.275883674621582,1.9790929555892944,8.96656322479248,2.2503750324249268,1.265091896057129,1.788213849067688,-0.8450396656990051,2.4214212894439697,1.7619068622589111,4.223362445831299,-5.243030548095703
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk7,prog,0.44974568486213684,0.22653557360172272,3380.27632615013,3431.1768934828924,7103.707091921282,27.108470533119828,-53.603858947753906,138.84912109375,-52.37075424194336,55.18313217163086,-24.844221115112305,33.1066780090332,-19.465158462524414,21.453243255615234,-11.529563903808594,10.347294807434082,-0.0471564456820488,6.973899841308594,3.5484747886657715,-1.0144987106323242,2.195103883743286,-2.2396292686462402,2.9195029735565186,-0.6218042373657227,5.434254169464111,-4.863897323608398
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk8,prog,0.4244123101234436,0.21994882822036743,3354.7153001382544,3337.1970892821078,6974.3727416800675,27.108470533119828,-65.18282318115234,139.72799682617188,-55.001224517822266,54.9238395690918,-19.387718200683594,28.631010055541992,-18.673978805541992,19.698457717895508,-14.65152359008789,12.826966285705566,-2.856470823287964,7.570098400115967,0.9053584933280945,0.8008249998092651,2.825892925262451,0.36424142122268677,4.928966999053955,-2.4650626182556152,5.859556198120117,-6.056330680847168
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk9,prog,0.5041143894195557,0.1411588191986084,2824.5872218258455,2900.854778724334,5823.4713441569265,27.108470533119828,-124.564208984375,156.5787811279297,-56.271728515625,43.6458740234375,2.509782075881958,18.696332931518555,-16.034822463989258,12.300811767578125,-12.079689025878906,10.807720184326172,5.3275065422058105,9.829703330993652,5.70006799697876,-0.11262197047472,0.1472722738981247,0.7941873669624329,4.186420917510986,0.8283286094665527,2.60148286819458,-8.459420204162598
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk10,prog,0.480496883392334,0.23202280700206757,3427.042524596721,3551.356364003111,7281.1009570128645,27.108470533119828,-43.11671447753906,138.00381469726562,-48.46652603149414,57.833984375,-23.271690368652344,33.13241958618164,-23.916973114013672,20.21905517578125,-14.850671768188477,13.195405960083008,-2.5128684043884277,7.393539905548096,-0.06640172749757767,0.23587167263031006,3.306739330291748,-0.9240535497665405,3.4036548137664795,-3.36366868019104,4.062658309936523,-7.7524824142456055
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk11,prog,0.43867236375808716,0.261688768863678,3288.255042073025,3533.073217278969,7039.783140002353,27.108470533119828,-31.49205207824707,144.4469451904297,-47.54104995727539,54.340145111083984,-27.708248138427734,32.09968566894531,-23.424571990966797,22.247190475463867,-15.074455261230469,13.413328170776367,-5.751809120178223,7.759867191314697,-1.7263423204421997,1.697606086730957,3.6598832607269287,-1.5565043687820435,3.929325819015503,-5.4496965408325195,5.680325031280518,-6.482938289642334
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk12,prog,0.2290835827589035,0.15650972723960876,1855.9034489798476,2234.0204839831977,3400.725864473839,27.108470533119828,-231.53729248046875,165.88494873046875,-15.802634239196777,30.572158813476562,-8.931231498718262,12.507746696472168,4.5209574699401855,18.97488021850586,6.304075717926025,8.84004020690918,-3.3805594444274902,-11.527223587036133,-2.606816053390503,-4.462646484375,9.052142143249512,15.067578315734863,0.38768428564071655,-7.901469707489014,2.6835784912109375,-6.075024127960205
progPain_of_Salvation_-_The_Perfect_Element_I_-_02._In_the_Flesh.mp3chunk13,prog,0.31280064582824707,0.12825383245944977,1761.6700217224936,2310.851931293924,3673.0766284417164,27.108470533119828,-199.88031005859375,182.3922119140625,-14.839550971984863,34.163604736328125,0.9401445388793945,6.5229105949401855,-5.924866199493408,0.31055009365081787,-7.5524210929870605,-0.297171950340271,-5.8411431312561035,-6.242999076843262,-6.795468330383301,-2.1607983112335205,1.445882797241211,-0.18012836575508118,-3.783820152282715,-1.3688071966171265,-1.275663137435913,2.715789556503296
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk1,prog,0.4438093602657318,0.03978928178548813,1461.6837815791287,2430.3785392442833,2718.8726295301226,18.99735238702935,-341.63665771484375,179.63502502441406,2.60274338722229,43.89037322998047,-6.276594638824463,26.30105209350586,-7.020217418670654,0.40826326608657837,-1.7652373313903809,3.1241326332092285,7.668371200561523,-5.581655025482178,1.3616557121276855,-3.0651919841766357,3.9552202224731445,-5.884214878082275,-3.415290594100952,2.684342861175537,2.0591001510620117,-0.09371016174554825
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk2,prog,0.4477926194667816,0.06041631102561951,1672.3401002174908,2479.5313875119537,3302.6879675978585,18.99735238702935,-254.6119842529297,182.14427185058594,-21.547630310058594,40.623268127441406,-8.30899715423584,16.692535400390625,-11.867483139038086,6.9417266845703125,-0.5184972882270813,0.3241143226623535,5.513883113861084,-1.2482905387878418,2.8063342571258545,-2.7741875648498535,4.274258613586426,-4.3993144035339355,-2.010150909423828,1.532787799835205,3.408569097518921,-0.8006396889686584
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk3,prog,0.5124049782752991,0.12270423769950867,2170.3865240475593,2750.397776432936,4260.310793237174,18.99735238702935,-170.7716064453125,158.28573608398438,-37.940895080566406,42.154808044433594,7.64367151260376,22.6221866607666,-3.9100208282470703,6.557338714599609,-1.7318477630615234,6.305630207061768,5.868650913238525,-1.0085623264312744,2.6230783462524414,1.6393861770629883,6.087471961975098,-2.7468605041503906,-0.9425700306892395,4.409854412078857,-0.7565380930900574,-1.6653059720993042
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk4,prog,0.5357499122619629,0.16434094309806824,2507.3840641075585,2861.488785832807,4931.022436730272,18.99735238702935,-110.0346908569336,154.97413635253906,-54.29142379760742,54.83658218383789,5.976012706756592,25.227937698364258,-7.8200788497924805,12.902852058410645,-3.259706497192383,3.2275550365448,5.394787311553955,0.018487771973013878,3.627558708190918,-0.0330582819879055,3.7327311038970947,-4.327855587005615,-2.060361862182617,2.804691791534424,-0.9440695643424988,-2.318800687789917
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk5,prog,0.5266901254653931,0.1770848035812378,2453.157741145368,2945.435312353242,5051.70837153377,18.99735238702935,-107.0386734008789,155.61550903320312,-50.202354431152344,50.78510284423828,-0.6316133737564087,32.51667022705078,-4.375729084014893,12.617415428161621,-4.30073881149292,2.3126697540283203,1.7828781604766846,-1.6709598302841187,4.484920501708984,1.5188653469085693,4.040407180786133,-5.033698081970215,-0.530026376247406,3.205059766769409,-1.5043811798095703,-3.468404769897461
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk6,prog,0.4150530695915222,0.18499857187271118,2447.651304267483,2790.2388982501584,4792.141046634766,18.99735238702935,-91.33938598632812,161.73109436035156,-59.41734313964844,44.46153259277344,-4.696126937866211,27.12950897216797,-5.48813533782959,13.04946517944336,-6.233090400695801,1.88477623462677,1.5774492025375366,0.4474835693836212,6.534975051879883,2.6841065883636475,3.258735418319702,-5.000344753265381,-1.7517828941345215,0.24890197813510895,-1.996002435684204,-2.985487222671509
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk7,prog,0.5336518287658691,0.17508858442306519,2490.184836195492,2966.1821590133086,5186.8195930243955,18.99735238702935,-102.8922348022461,156.4972381591797,-47.867950439453125,47.094024658203125,-6.554086685180664,29.741945266723633,-0.40138059854507446,12.028749465942383,-2.16709303855896,2.0009281635284424,1.6035140752792358,-2.0199756622314453,5.07183313369751,1.94722580909729,1.6503615379333496,-4.6985931396484375,-0.32843896746635437,3.8908731937408447,-2.147197723388672,-2.8899900913238525
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk8,prog,0.5035909414291382,0.11985629796981812,1800.9664096728038,2446.1826244958747,3717.9470400994273,18.99735238702935,-191.49839782714844,171.28565979003906,-28.470012664794922,34.17704772949219,6.144777774810791,16.890287399291992,1.6477553844451904,8.310921669006348,3.180424690246582,2.2286057472229004,1.4493845701217651,-2.961418390274048,3.7877988815307617,3.751368761062622,1.3018804788589478,-5.361118316650391,-0.28574883937835693,2.1224870681762695,-4.062824726104736,-4.471869468688965
prog06._Anekdoten_-_Our_Days_Are_Numbered.mp3chunk9,prog,0.5904501676559448,0.09624257683753967,1452.5798565727182,2418.0877717413377,3033.526306822639,18.99735238702935,-248.99546813964844,176.24557495117188,-11.748196601867676,45.07756042480469,7.6320319175720215,25.421117782592773,-1.047046422958374,11.669382095336914,2.1261417865753174,-4.884799957275391,3.0205023288726807,-4.445295333862305,3.9645872116088867,-1.734411597251892,1.7744195461273193,-0.5566138029098511,0.8888362646102905,-0.9714310169219971,-4.16264533996582,-0.45874321460723877
